course_id,student_id,gradebook_item,item_position,gradebook_type,gradebook_date,grade_category,status,points_earned,points_attempted,points_possible,last_access_date
AnPhA-S116-01,88068,3.1: Models of the Integumentary System,25,N,00:51.7,Hw,NA,10,0,10,01:21:00
AnPhA-S116-01,88068,3.2 - 3.3: Quiz,26,N,18:12.0,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,3.4: Skin Twin - Discussion Board,27,N,19:24.4,Hw,NA,8.5,0,10,01:21:00
AnPhA-S116-01,88068,Unit 3 Assessment: UV Exposure Lab,28,N,NULL,Hw,NA,NA,0,30,01:21:00
FrScA-S116-04,88075,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,32:33.8,Hw,NA,5,0,5,12:56:00
FrScA-S116-04,88075,0-1.2: Intro Assignment - DB #1,11,N,38:39.6,Hw,NA,4.5,0,5,12:56:00
FrScA-S116-04,88075,0-1.3: Intro Assignment - Submitting Files,12,N,24:10.8,Hw,NA,5,0,5,12:56:00
FrScA-S116-04,88075,1-1.1: Lesson 1-1 Graphic Organizer,13,N,17:07.0,Hw,NA,3.44,0,5,12:56:00
FrScA-S116-04,88075,1-2.1: Explore a Career Assignment,14,N,30:57.1,Hw,NA,8.58,0,12,12:56:00
FrScA-S116-04,88075,1-2.2: Explore a Career DB #2,15,N,20:02.9,Hw,NA,4.8,0,5,12:56:00
FrScA-S116-04,88075,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,31.32,37,37,12:56:00
FrScA-S116-04,88075,1-2.3: Lesson 1-2 Graphic Organizer,17,N,38:54.7,Hw,NA,3.8,0,5,12:56:00
FrScA-S116-04,88075,Unit 1 Assessment,18,N,45:39.5,Qz,NA,18,0,20,12:56:00
FrScA-S116-04,88075,2-1.1: Crime Scene DB #3,19,N,33:48.9,Hw,NA,4.75,0,5,12:56:00
FrScA-S116-04,88075,2-2.1: Evidence Collection DB #4,20,N,28:37.5,Hw,NA,4.3,0,5,12:56:00
FrScA-S116-04,88075,2-3.1: Hair Analysis Lab,21,N,55:23.3,Hw,NA,7.42,0,10,12:56:00
FrScA-S116-04,88075,Unit 2 Assessment,22,N,02:52.0,Qz,NA,26,0,28,12:56:00
FrScA-S116-04,88075,3-1.1: BrainPop Periodic Table of the Elements,23,N,27:57.4,NA,NA,5,0,5,12:56:00
FrScA-S116-04,88075,3-1.2: Periodic Table of the Elements Lab,24,N,23:38.8,Hw,NA,9,0,10,12:56:00
FrScA-S116-04,88075,3-2.1: pH Analysis Lab,25,N,03:59.0,Hw,NA,7,0,10,12:56:00
FrScA-S116-04,88075,3-3.1: Drug Analysis and Toxicology DB #5,26,N,49:50.8,Hw,NA,3,0,5,12:56:00
FrScA-S116-04,88075,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,119.59,140,140,12:56:00
FrScA-S116-04,88075,3-4.1: A Very Cold Case DB #6,28,N,44:45.5,Hw,NA,3.5,0,5,12:56:00
FrScA-S116-04,88075,3-4.2: Mystery Powder Lab,29,N,42:26.5,Hw,NA,9.5,0,10,12:56:00
PhysA-S116-01,88091,1.1 Scientific Question,6,N,18:24.4,Hw,NA,10,0,10,23:16:00
PhysA-S116-01,88091,1.2 Future Careers in the Fields of Physics,7,N,07:37.6,Hw,NA,10,0,10,23:16:00
PhysA-S116-01,88091,1.3 Scientific Measurements,8,N,47:54.5,Hw,NA,8,0,10,23:16:00
PhysA-S116-01,88091,1.3 Quiz,9,N,49:46.0,Qz,NA,20,0,20,23:16:00
PhysA-S116-01,88091,1.4 Quiz,10,N,56:49.3,Qz,NA,20,0,20,23:16:00
PhysA-S116-01,88091,1.5 Diameter and Circumference,11,N,30:06.5,Hw,NA,10,0,10,23:16:00
PhysA-S116-01,88091,Unit 1 Test,12,N,14:05.9,Qz,NA,47,0,50,23:16:00
PhysA-S116-01,88091,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,125,130,130,23:16:00
PhysA-S116-01,88091,2.1 Quiz,14,N,52:28.4,Qz,NA,20,0,20,23:16:00
PhysA-S116-01,88091,2.2 Motion Diagram,15,N,41:07.5,Hw,NA,10,0,10,23:16:00
PhysA-S116-01,88091,2.3 Acceleration Argument,16,N,22:06.2,Hw,NA,60,0,60,23:16:00
PhysA-S116-01,88091,2.4 How Fast Can You Throw Up?,17,N,31:54.4,Hw,NA,20,0,20,23:16:00
PhysA-S116-01,88091,2.5 Quiz,18,N,20:55.0,Qz,NA,16,0,20,23:16:00
PhysA-S116-01,88091,2.6 Measuring Speed with a Ruler,19,N,25:08.5,Hw,NA,20,0,20,23:16:00
PhysA-S116-01,88091,Unit 2 Test,20,N,46:26.5,Qz,NA,55,0,55,23:16:00
PhysA-S116-01,88091,3.1 Friction,21,N,18:22.7,Hw,NA,10,0,10,23:16:00
PhysA-S116-01,88091,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,336,345,345,23:16:00
PhysA-S116-01,88091,3.2 Free Body Diagrams,23,N,50:29.0,Hw,NA,10,0,10,23:16:00
PhysA-S116-01,88091,3.3 Lab Activity - Fan Cart Physics,24,N,52:40.2,Hw,NA,10,0,10,23:16:00
PhysA-S116-01,88091,3.4 Real-Life Free Fall - Lab,25,N,24:15.2,Hw,NA,7.6,0,10,23:16:00
AnPhA-S116-01,88099,0.1: Message Your Instructor,9,N,14:38.4,NA,NA,5,0,5,43:22:00
AnPhA-S116-01,88099,0.2: Intro Assignment - Discussion Board,10,N,48:35.7,Hw,NA,5,0,5,43:22:00
AnPhA-S116-01,88099,0.3: Intro Assignment - Submitting Files,11,N,20:25.0,Hw,NA,5,0,5,43:22:00
AnPhA-S116-01,88099,1.1: Quiz,12,N,13:04.5,Qz,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,1.2: Quiz,13,N,03:19.5,Qz,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,1.3: Create a Living Creature,14,N,37:38.9,Hw,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,1.3: Create a Living Creature - Discussion Board,15,N,39:46.4,Hw,NA,8.5,0,10,43:22:00
AnPhA-S116-01,88099,1.4: Negative Feedback Loop Flowchart,16,N,36:39.7,Hw,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,1.5: Quiz,17,N,26:36.0,Qz,NA,6.625,0,10,43:22:00
AnPhA-S116-01,88099,Unit 1 Assessment: Pickle Autopsy Lab,18,N,19:37.6,Hw,NA,27,0,30,43:22:00
AnPhA-S116-01,88099,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,97.125,105,105,43:22:00
AnPhA-S116-01,88099,2.1: Types of Membranes,20,N,32:53.2,Hw,NA,9.5,0,10,43:22:00
AnPhA-S116-01,88099,2.2 - 2.3: Quiz,21,N,32:08.3,Qz,NA,8,0,10,43:22:00
AnPhA-S116-01,88099,2.4 - 2.5 Quiz,22,N,51:30.1,Qz,NA,8,0,10,43:22:00
AnPhA-S116-01,88099,2.6: Quiz,23,N,33:37.9,Qz,NA,8,0,10,43:22:00
AnPhA-S116-01,88099,Unit 2 Assessment: Test,24,N,24:13.8,Qz,NA,24,0,30,43:22:00
AnPhA-S116-01,88099,3.1: Models of the Integumentary System,25,N,55:46.9,Hw,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,3.2 - 3.3: Quiz,26,N,39:59.1,Qz,NA,8,0,10,43:22:00
AnPhA-S116-01,88099,3.4: Skin Twin - Discussion Board,27,N,20:28.3,Hw,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,Unit 3 Assessment: UV Exposure Lab,28,N,57:28.7,Hw,NA,30,0,30,43:22:00
AnPhA-S116-01,88153,0.1: Message Your Instructor,9,N,53:05.3,NA,NA,5,0,5,04:35:00
AnPhA-S116-01,88153,0.2: Intro Assignment - Discussion Board,10,N,41:41.4,Hw,NA,5,0,5,04:35:00
AnPhA-S116-01,88153,0.3: Intro Assignment - Submitting Files,11,N,19:48.9,Hw,NA,5,0,5,04:35:00
AnPhA-S116-01,88153,1.1: Quiz,12,N,31:18.5,Qz,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,1.2: Quiz,13,N,18:05.8,Qz,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,1.3: Create a Living Creature,14,N,43:07.6,Hw,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,1.3: Create a Living Creature - Discussion Board,15,N,46:31.2,Hw,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,1.4: Negative Feedback Loop Flowchart,16,N,03:00.9,Hw,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,1.5: Quiz,17,N,10:22.3,Qz,NA,9.5,0,10,04:35:00
AnPhA-S116-01,88153,Unit 1 Assessment: Pickle Autopsy Lab,18,N,23:43.0,Hw,NA,28.5,0,30,04:35:00
AnPhA-S116-01,88153,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,103,105,105,04:35:00
AnPhA-S116-01,88153,2.1: Types of Membranes,20,N,39:26.8,Hw,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,2.2 - 2.3: Quiz,21,N,52:22.4,Qz,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,2.4 - 2.5 Quiz,22,N,15:28.1,Qz,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,2.6: Quiz,23,N,36:28.6,Qz,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,Unit 2 Assessment: Test,24,N,42:14.4,Qz,NA,27,0,30,04:35:00
AnPhA-S116-01,88153,3.1: Models of the Integumentary System,25,N,37:45.3,Hw,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,3.2 - 3.3: Quiz,26,N,00:32.5,Qz,NA,10,0,10,04:35:00
AnPhA-S116-01,88153,3.4: Skin Twin - Discussion Board,27,N,53:48.6,Hw,NA,9.38,0,10,04:35:00
AnPhA-S116-01,88153,Unit 3 Assessment: UV Exposure Lab,28,N,29:44.5,Hw,NA,30,0,30,04:35:00
OcnA-S116-02,88166,0.1 Message Your Instructor,10,N,46:18.7,Hw,NA,5,0,5,12:53:00
OcnA-S116-02,88166,0.2 Introduce Yourself,11,N,36:03.3,Hw,NA,5,0,5,12:53:00
OcnA-S116-02,88166,0.3: Intro Assignment - Submitting Files,12,N,13:25.9,Hw,NA,5,0,5,12:53:00
OcnA-S116-02,88166,1.1 Quiz,13,N,21:48.5,Qz,NA,4,0,5,12:53:00
OcnA-S116-02,88166,1.2 Effect of Environment Gizmo,14,N,31:01.6,Hw,NA,9.75,0,10,12:53:00
OcnA-S116-02,88166,1.2 - 1.3 Quiz,15,N,23:15.5,Qz,NA,5,0,5,12:53:00
OcnA-S116-02,88166,Unit 1 Project,16,N,22:24.7,Hw,NA,29.1,0,30,12:53:00
OcnA-S116-02,88166,Unit 1 Test,17,N,08:00.6,Qz,NA,12,0,15,12:53:00
OcnA-S116-02,88166,PROGRESS CHECK 1 @ 10-02-15,18,P,NULL,NA,NA,74.85,80,80,12:53:00
OcnA-S116-02,88166,2.1 Significant Events,19,N,36:16.1,Hw,NA,10,0,10,12:53:00
OcnA-S116-02,88166,2.2 Ocean Mapping Gizmo,20,N,27:27.4,Hw,NA,9,0,10,12:53:00
OcnA-S116-02,88166,2.1 - 2.3 Quiz,21,N,14:39.1,Qz,NA,3,0,5,12:53:00
OcnA-S116-02,88166,2.4 - 2.5 Quiz,22,N,33:13.5,Qz,NA,3,0,5,12:53:00
OcnA-S116-02,88166,Unit 2 Project,23,N,19:21.4,Hw,NA,30,0,30,12:53:00
OcnA-S116-02,88166,Unit 2 Test,24,N,31:59.4,Qz,NA,12,0,15,12:53:00
OcnA-S116-02,88166,3.1 Big Bang Theory Discussion,25,N,26:10.5,Hw,NA,9.63,0,10,12:53:00
OcnA-S116-02,88166,3.1 - 3.2 Quiz,26,N,11:06.3,Qz,NA,5,0,5,12:53:00
OcnA-S116-02,88166,3.3 Quiz,27,N,04:15.8,Qz,NA,2,0,5,12:53:00
OcnA-S116-02,88166,Unit 3 Project,28,N,34:03.2,Hw,NA,12,0,30,12:53:00
OcnA-S116-02,88166,Unit 3 Test,29,N,22:58.3,Qz,NA,14,0,15,12:53:00
OcnA-S116-02,88168,0.1 Message Your Instructor,10,N,52:08.3,Hw,NA,5,0,5,08:12:00
OcnA-S116-02,88168,0.2 Introduce Yourself,11,N,31:27.3,Hw,NA,5,0,5,08:12:00
OcnA-S116-02,88168,0.3: Intro Assignment - Submitting Files,12,N,39:58.1,Hw,NA,5,0,5,08:12:00
OcnA-S116-02,88168,1.1 Quiz,13,N,34:40.1,Qz,NA,5,0,5,08:12:00
OcnA-S116-02,88168,1.2 Effect of Environment Gizmo,14,N,45:45.1,Hw,NA,10,0,10,08:12:00
OcnA-S116-02,88168,1.2 - 1.3 Quiz,15,N,40:45.1,Qz,NA,5,0,5,08:12:00
OcnA-S116-02,88168,Unit 1 Project,16,N,18:35.6,Hw,NA,30,0,30,08:12:00
OcnA-S116-02,88168,Unit 1 Test,17,N,16:26.3,Qz,NA,13,0,15,08:12:00
OcnA-S116-02,88168,PROGRESS CHECK 1 @ 10-02-15,18,P,NULL,NA,NA,78,80,80,08:12:00
OcnA-S116-02,88168,2.1 Significant Events,19,N,31:33.2,Hw,NA,10,0,10,08:12:00
OcnA-S116-02,88168,2.2 Ocean Mapping Gizmo,20,N,56:16.6,Hw,NA,10,0,10,08:12:00
OcnA-S116-02,88168,2.1 - 2.3 Quiz,21,N,35:18.4,Qz,NA,4,0,5,08:12:00
OcnA-S116-02,88168,2.4 - 2.5 Quiz,22,N,46:19.6,Qz,NA,5,0,5,08:12:00
OcnA-S116-02,88168,Unit 2 Project,23,N,36:29.4,Hw,NA,30,0,30,08:12:00
OcnA-S116-02,88168,Unit 2 Test,24,N,18:33.6,Qz,NA,15,0,15,08:12:00
OcnA-S116-02,88168,3.1 Big Bang Theory Discussion,25,N,41:39.2,Hw,NA,10,0,10,08:12:00
OcnA-S116-02,88168,3.1 - 3.2 Quiz,26,N,38:06.3,Qz,NA,5,0,5,08:12:00
OcnA-S116-02,88168,3.3 Quiz,27,N,28:41.0,Qz,NA,5,0,5,08:12:00
OcnA-S116-02,88168,Unit 3 Project,28,N,30:47.2,Hw,NA,24,0,30,08:12:00
OcnA-S116-02,88168,Unit 3 Test,29,N,41:01.9,Qz,NA,14,0,15,08:12:00
FrScA-S116-01,88261,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,36:13.3,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,0-1.2: Intro Assignment - DB #1,11,N,00:04.5,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,0-1.3: Intro Assignment - Submitting Files,12,N,08:04.5,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,1-1.1: Lesson 1-1 Graphic Organizer,13,N,19:35.9,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,1-2.1: Explore a Career Assignment,14,N,50:25.4,Hw,NA,12,0,12,00:18:00
FrScA-S116-01,88261,1-2.2: Explore a Career DB #2,15,N,06:09.6,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,37,37,37,00:18:00
FrScA-S116-01,88261,1-2.3: Lesson 1-2 Graphic Organizer,17,N,57:03.4,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,Unit 1 Assessment,18,N,40:39.3,Qz,NA,18,0,20,00:18:00
FrScA-S116-01,88261,2-1.1: Crime Scene DB #3,19,N,08:55.1,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,2-2.1: Evidence Collection DB #4,20,N,38:09.8,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,2-3.1: Hair Analysis Lab,21,N,17:02.7,Hw,NA,10,0,10,00:18:00
FrScA-S116-01,88261,Unit 2 Assessment,22,N,13:44.3,Qz,NA,26,0,28,00:18:00
FrScA-S116-01,88261,3-1.1: BrainPop Periodic Table of the Elements,23,N,04:14.6,NA,NA,10,0,5,00:18:00
FrScA-S116-01,88261,3-1.2: Periodic Table of the Elements Lab,24,N,23:21.8,Hw,NA,10,0,10,00:18:00
FrScA-S116-01,88261,3-2.1: pH Analysis Lab,25,N,31:51.4,Hw,NA,10,0,10,00:18:00
FrScA-S116-01,88261,3-3.1: Drug Analysis and Toxicology DB #5,26,N,33:57.4,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,141,140,140,00:18:00
FrScA-S116-01,88261,3-4.1: A Very Cold Case DB #6,28,N,24:59.1,Hw,NA,5,0,5,00:18:00
FrScA-S116-01,88261,3-4.2: Mystery Powder Lab,29,N,14:06.7,Hw,NA,10,0,10,00:18:00
OcnA-T116-01,88282,0.1 Message Your Instructor,10,N,24:11.9,Hw,NA,5,0,5,52:25:00
OcnA-T116-01,88282,0.2 Introduce Yourself,11,N,13:22.6,Hw,NA,4.91,0,5,52:25:00
OcnA-T116-01,88282,0.3: Intro Assignment - Submitting Files,12,N,08:07.4,Hw,NA,5,0,5,52:25:00
OcnA-T116-01,88282,1.1 Quiz,13,N,54:52.2,Qz,NA,5,0,5,52:25:00
OcnA-T116-01,88282,1.2 Effect of Environment Gizmo,14,N,03:32.0,Hw,NA,8.5,0,10,52:25:00
OcnA-T116-01,88282,1.2 - 1.3 Quiz,15,N,55:05.8,Qz,NA,5,0,5,52:25:00
OcnA-T116-01,88282,Unit 1 Project,16,N,11:06.6,Hw,NA,27.75,0,30,52:25:00
OcnA-T116-01,88282,Unit 1 Test,17,N,18:37.7,Qz,NA,14,0,15,52:25:00
OcnA-T116-01,88282,PROGRESS CHECK 1 @ 09-23-15,18,P,NULL,NA,NA,75.16,80,80,52:25:00
OcnA-T116-01,88282,2.1 Significant Events,19,N,58:45.4,Hw,NA,7.3,0,10,52:25:00
OcnA-T116-01,88282,2.2 Ocean Mapping Gizmo,20,N,48:22.8,Hw,NA,8,0,10,52:25:00
OcnA-T116-01,88282,2.1 - 2.3 Quiz,21,N,58:58.9,Qz,NA,5,0,5,52:25:00
OcnA-T116-01,88282,2.4 - 2.5 Quiz,22,N,18:06.7,Qz,NA,5,0,5,52:25:00
OcnA-T116-01,88282,Unit 2 Project,23,N,08:19.2,Hw,NA,30,0,30,52:25:00
OcnA-T116-01,88282,Unit 2 Test,24,N,29:38.4,Qz,NA,14,0,15,52:25:00
OcnA-T116-01,88282,3.1 Big Bang Theory Discussion,25,N,20:42.4,Hw,NA,10,0,10,52:25:00
OcnA-T116-01,88282,3.1 - 3.2 Quiz,26,N,31:53.4,Qz,NA,5,0,5,52:25:00
OcnA-T116-01,88282,3.3 Quiz,27,N,45:25.7,Qz,NA,4,0,5,52:25:00
OcnA-T116-01,88282,Unit 3 Project,28,N,15:34.1,Hw,NA,30,0,30,52:25:00
OcnA-T116-01,88282,Unit 3 Test,29,N,24:25.6,Qz,NA,14,0,15,52:25:00
PhysA-S116-01,88296,1.1 Scientific Question,6,N,31:25.3,Hw,NA,10,0,10,58:24:00
PhysA-S116-01,88296,1.2 Future Careers in the Fields of Physics,7,N,36:36.5,Hw,NA,8,0,10,58:24:00
PhysA-S116-01,88296,1.3 Scientific Measurements,8,N,30:16.4,Hw,NA,10,0,10,58:24:00
PhysA-S116-01,88296,1.3 Quiz,9,N,29:12.8,Qz,NA,20,0,20,58:24:00
PhysA-S116-01,88296,1.4 Quiz,10,N,42:03.6,Qz,NA,16,0,20,58:24:00
PhysA-S116-01,88296,1.5 Diameter and Circumference,11,N,20:47.2,Hw,NA,10,0,10,58:24:00
PhysA-S116-01,88296,Unit 1 Test,12,N,19:48.8,Qz,NA,26,0,50,58:24:00
PhysA-S116-01,88296,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,100,130,130,58:24:00
PhysA-S116-01,88296,2.1 Quiz,14,N,43:32.4,Qz,NA,8,0,20,58:24:00
PhysA-S116-01,88296,2.2 Motion Diagram,15,N,49:14.2,Hw,NA,10,0,10,58:24:00
PhysA-S116-01,88296,2.3 Acceleration Argument,16,N,41:17.1,Hw,NA,5,0,60,58:24:00
PhysA-S116-01,88296,2.4 How Fast Can You Throw Up?,17,N,32:05.3,Hw,NA,18,0,20,58:24:00
PhysA-S116-01,88296,2.5 Quiz,18,N,51:07.5,Qz,NA,12,0,20,58:24:00
PhysA-S116-01,88296,2.6 Measuring Speed with a Ruler,19,N,49:29.0,Hw,NA,14.6,0,20,58:24:00
PhysA-S116-01,88296,Unit 2 Test,20,N,26:11.6,Qz,NA,40,0,55,58:24:00
PhysA-S116-01,88296,3.1 Friction,21,N,41:55.1,Hw,NA,5.85,0,10,58:24:00
PhysA-S116-01,88296,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,213.45,345,345,58:24:00
PhysA-S116-01,88296,3.2 Free Body Diagrams,23,N,12:19.2,Hw,NA,10,0,10,58:24:00
PhysA-S116-01,88296,3.3 Lab Activity - Fan Cart Physics,24,N,47:40.4,Hw,NA,7,0,10,58:24:00
PhysA-S116-01,88296,3.4 Real-Life Free Fall - Lab,25,N,25:04.8,Hw,NA,10,0,10,58:24:00
OcnA-S116-03,88307,0.1 Message Your Instructor,10,N,16:35.5,Hw,NA,5,0,5,52:39:00
OcnA-S116-03,88307,0.2 Introduce Yourself,11,N,55:16.9,Hw,NA,4,0,5,52:39:00
OcnA-S116-03,88307,0.3: Intro Assignment - Submitting Files,12,N,45:38.4,Hw,NA,4.5,0,5,52:39:00
OcnA-S116-03,88307,1.1 Quiz,13,N,54:16.2,Qz,NA,4,0,5,52:39:00
OcnA-S116-03,88307,1.2 Effect of Environment Gizmo,14,N,34:30.1,Hw,NA,3.75,0,10,52:39:00
OcnA-S116-03,88307,1.2 - 1.3 Quiz,15,N,56:17.2,Qz,NA,4,0,5,52:39:00
OcnA-S116-03,88307,Unit 1 Project,16,N,45:26.5,Hw,NA,12.45,0,30,52:39:00
OcnA-S116-03,88307,Unit 1 Test,17,N,49:48.4,Qz,NA,12,0,15,52:39:00
OcnA-S116-03,88307,PROGRESS CHECK 1 @ 10-02-15,18,P,NULL,NA,NA,49.7,80,80,52:39:00
OcnA-S116-03,88307,2.1 Significant Events,19,N,16:46.1,Hw,NA,7.9,0,10,52:39:00
OcnA-S116-03,88307,2.2 Ocean Mapping Gizmo,20,N,53:32.3,Hw,NA,6.25,0,10,52:39:00
OcnA-S116-03,88307,2.1 - 2.3 Quiz,21,N,24:38.1,Qz,NA,3,0,5,52:39:00
OcnA-S116-03,88307,2.4 - 2.5 Quiz,22,N,44:23.6,Qz,NA,2,0,5,52:39:00
OcnA-S116-03,88307,Unit 2 Project,23,N,44:49.9,Hw,NA,19.88,0,30,52:39:00
OcnA-S116-03,88307,Unit 2 Test,24,N,56:44.2,Qz,NA,12,0,15,52:39:00
OcnA-S116-03,88307,3.1 Big Bang Theory Discussion,25,N,49:27.9,Hw,NA,6.5,0,10,52:39:00
OcnA-S116-03,88307,3.1 - 3.2 Quiz,26,N,22:37.1,Qz,NA,4,0,5,52:39:00
OcnA-S116-03,88307,3.3 Quiz,27,N,19:44.6,Qz,NA,0,0,5,52:39:00
OcnA-S116-03,88307,Unit 3 Test,29,N,20:07.4,Qz,NA,9,0,15,52:39:00
OcnA-S116-03,88307,PROGRESS CHECK 2 @ 10-28-15,30,P,NULL,NA,NA,120.23,190,190,52:39:00
FrScA-S216-04,88311,0-1.1: Intro Assignment - Send a Message to Your Instructor,9,N,45:16.9,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,0-1.2: Intro Assignment - DB #1,10,N,39:54.6,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,0-1.3: Intro Assignment - Submitting Files,11,N,34:05.0,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,1-1.1: Lesson 1-1 Graphic Organizer,12,N,00:10.0,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,1-2.1: Explore a Career Assignment,13,N,23:31.4,Hw,NA,12,0,12,45:12:00
FrScA-S216-04,88311,1-2.2: Explore a Career DB #2,14,N,49:41.7,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,PROGRESS CHECK 1 @ 02-18-16,15,P,NULL,NA,NA,37,37,37,45:12:00
FrScA-S216-04,88311,1-2.3: Lesson 1-2 Graphic Organizer,16,N,18:26.6,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,Unit 1 Assessment,17,N,30:39.3,Qz,NA,20,0,20,45:12:00
FrScA-S216-04,88311,2-1.1: Crime Scene DB #3,18,N,49:57.3,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,2-2.1: Evidence Collection DB #4,19,N,43:25.4,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,2-3.1: Hair Analysis Lab,20,N,22:55.5,Hw,NA,10,0,10,45:12:00
FrScA-S216-04,88311,Unit 2 Assessment,21,N,28:36.8,Qz,NA,24,0,28,45:12:00
FrScA-S216-04,88311,3-1.1: BrainPop Periodic Table of the Elements,22,N,07:35.7,NA,NA,5,0,5,45:12:00
FrScA-S216-04,88311,3-1.2: Periodic Table of the Elements Lab,23,N,23:23.8,Hw,NA,10,0,10,45:12:00
FrScA-S216-04,88311,3-2.1: pH Analysis Lab,24,N,52:01.3,Hw,NA,10,0,10,45:12:00
FrScA-S216-04,88311,3-3.1: Drug Analysis and Toxicology DB #5,25,N,22:35.8,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,PROGRESS CHECK 2 @ 03-16-16,26,P,NULL,NA,NA,136,140,140,45:12:00
FrScA-S216-04,88311,3-4.1: A Very Cold Case DB #6,27,N,48:01.2,Hw,NA,5,0,5,45:12:00
FrScA-S216-04,88311,3-4.2: Mystery Powder Lab,28,N,45:14.9,Hw,NA,10,0,10,45:12:00
OcnA-T116-01,88340,0.1 Message Your Instructor,10,N,41:15.7,Hw,NA,5,0,5,23:47:00
OcnA-T116-01,88340,0.2 Introduce Yourself,11,N,46:50.0,Hw,NA,5,0,5,23:47:00
OcnA-T116-01,88340,0.3: Intro Assignment - Submitting Files,12,N,NULL,Hw,NA,NA,0,5,23:47:00
OcnA-T116-01,88340,1.1 Quiz,13,N,49:37.4,Qz,NA,5,0,5,23:47:00
OcnA-T116-01,88340,1.2 Effect of Environment Gizmo,14,N,52:30.1,Hw,NA,6.5,0,10,23:47:00
OcnA-T116-01,88340,1.2 - 1.3 Quiz,15,N,44:22.6,Qz,NA,5,0,5,23:47:00
OcnA-T116-01,88340,Unit 1 Project,16,N,32:52.6,Hw,NA,17.18,0,30,23:47:00
OcnA-T116-01,88340,Unit 1 Test,17,N,20:29.9,Qz,NA,15,0,15,23:47:00
OcnA-T116-01,88340,PROGRESS CHECK 1 @ 09-23-15,18,P,NULL,NA,NA,58.68,80,80,23:47:00
OcnA-T116-01,88340,2.1 Significant Events,19,N,22:55.4,Hw,NA,5.8,0,10,23:47:00
OcnA-T116-01,88340,2.2 Ocean Mapping Gizmo,20,N,45:55.0,Hw,NA,7,0,10,23:47:00
OcnA-T116-01,88340,2.1 - 2.3 Quiz,21,N,11:32.8,Qz,NA,5,0,5,23:47:00
OcnA-T116-01,88340,2.4 - 2.5 Quiz,22,N,35:18.1,Qz,NA,3,0,5,23:47:00
OcnA-T116-01,88340,Unit 2 Project,23,N,48:17.1,Hw,NA,27.75,0,30,23:47:00
OcnA-T116-01,88340,Unit 2 Test,24,N,48:53.5,Qz,NA,14,0,15,23:47:00
OcnA-T116-01,88340,3.1 Big Bang Theory Discussion,25,N,25:07.2,Hw,NA,8,0,10,23:47:00
OcnA-T116-01,88340,3.1 - 3.2 Quiz,26,N,42:23.4,Qz,NA,5,0,5,23:47:00
