student_id,course_id,gender,enrollment_reason,enrollment_status,subject,semester,section,int,uv,percomp,tv,sum_discussion_posts,sum_n_words,passing_grade,gradebook_item,item_position,gradebook_type,gradebook_date,grade_category,status,points_earned,points_attempted,points_possible,last_access_date
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,1-2.3: Lesson 1-2 Graphic Organizer,17,N,14:39.4,Hw,NA,5,0,5,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,Unit 1 Assessment,18,N,42:18.6,Qz,NA,18,0,20,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,2-1.1: Crime Scene DB #3,19,N,12:48.9,Hw,NA,5,0,5,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,2-2.1: Evidence Collection DB #4,20,N,30:22.0,Hw,NA,5,0,5,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,2-3.1: Hair Analysis Lab,21,N,32:38.7,Hw,NA,10,0,10,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,2-3: Discussion,22,N,16:55.0,Hw,NA,5,0,5,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,Unit 2 Assessment,23,N,44:44.6,Qz,NA,20,0,28,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,3-1.1: BrainPop Periodic Table of the Elements,24,N,04:18.5,NA,NA,5,0,5,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,3-1.2: Periodic Table of the Elements Lab,25,N,59:38.9,Hw,NA,10,0,10,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,3-2.1: pH Analysis Lab,26,N,18:08.5,Hw,NA,10,0,10,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,3-3.1: Drug Analysis and Toxicology DB #5,27,N,16:17.9,Hw,NA,5,0,5,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,NA,NA,135,145,145,18:19:00
94400,FrScA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,NA,NA,1,3-4.1: A Very Cold Case DB #6,29,N,47:49.9,Hw,NA,5,0,5,18:19:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,05:15.8,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,0-1.2: Intro Assignment - DB #1,11,N,09:15.6,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,0-1.3: Intro Assignment - Submitting Files,12,N,13:30.3,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,1-1.1: Lesson 1-1 Graphic Organizer,13,N,21:31.8,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,1-2.1: Explore a Career Assignment,14,N,46:37.4,Hw,NA,12,0,12,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,1-2.2: Explore a Career DB #2,15,N,49:28.7,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,NA,NA,37,37,37,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,1-2.3: Lesson 1-2 Graphic Organizer,17,N,30:35.5,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,Unit 1 Assessment,18,N,15:06.8,Qz,NA,18,0,20,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,2-1.1: Crime Scene DB #3,19,N,34:09.8,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,2-2.1: Evidence Collection DB #4,20,N,35:01.5,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,2-3.1: Hair Analysis Lab,21,N,37:10.2,Hw,NA,10,0,10,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,2-3: Discussion,22,N,18:16.6,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,Unit 2 Assessment,23,N,52:17.3,Qz,NA,24,0,28,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-1.1: BrainPop Periodic Table of the Elements,24,N,31:35.3,NA,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-1.2: Periodic Table of the Elements Lab,25,N,52:18.8,Hw,NA,10,0,10,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-2.1: pH Analysis Lab,26,N,41:08.2,Hw,NA,10,0,10,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-3.1: Drug Analysis and Toxicology DB #5,27,N,27:49.4,Hw,NA,5,0,5,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,NA,NA,139,145,145,47:15:00
94402,FrScA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-4.1: A Very Cold Case DB #6,29,N,00:32.1,Hw,NA,5,0,5,47:15:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,05:39.1,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,0-1.2: Intro Assignment - DB #1,11,N,19:15.1,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,0-1.3: Intro Assignment - Submitting Files,12,N,11:46.0,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,1-1.1: Lesson 1-1 Graphic Organizer,13,N,02:40.8,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,1-2.1: Explore a Career Assignment,14,N,56:45.4,Hw,NA,12,0,12,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,1-2.2: Explore a Career DB #2,15,N,59:33.0,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,NA,NA,37,37,37,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,1-2.3: Lesson 1-2 Graphic Organizer,17,N,41:40.1,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,Unit 1 Assessment,18,N,19:22.4,Qz,NA,14,0,20,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,2-1.1: Crime Scene DB #3,19,N,23:33.8,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,2-2.1: Evidence Collection DB #4,20,N,33:27.5,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,2-3.1: Hair Analysis Lab,21,N,13:38.9,Hw,NA,10,0,10,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,2-3: Discussion,22,N,26:21.2,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,Unit 2 Assessment,23,N,31:34.7,Qz,NA,20,0,28,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,3-1.1: BrainPop Periodic Table of the Elements,24,N,53:36.9,NA,NA,4.5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,3-1.2: Periodic Table of the Elements Lab,25,N,00:28.6,Hw,NA,10,0,10,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,3-2.1: pH Analysis Lab,26,N,23:47.2,Hw,NA,10,0,10,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,3-3.1: Drug Analysis and Toxicology DB #5,27,N,27:00.3,Hw,NA,5,0,5,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,NA,NA,130.5,145,145,03:55:00
94404,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,NA,NA,1,3-4.1: A Very Cold Case DB #6,29,N,NULL,Hw,NA,NA,0,5,03:55:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,24:32.9,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,0-1.2: Intro Assignment - DB #1,11,N,15:26.8,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,0-1.3: Intro Assignment - Submitting Files,12,N,44:25.8,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,1-1.1: Lesson 1-1 Graphic Organizer,13,N,56:50.0,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,1-2.1: Explore a Career Assignment,14,N,31:03.5,Hw,NA,12,0,12,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,1-2.2: Explore a Career DB #2,15,N,32:58.9,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,NA,NA,37,37,37,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,1-2.3: Lesson 1-2 Graphic Organizer,17,N,25:48.3,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,Unit 1 Assessment,18,N,40:58.5,Qz,NA,20,0,20,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,2-1.1: Crime Scene DB #3,19,N,32:52.1,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,2-2.1: Evidence Collection DB #4,20,N,06:15.0,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,2-3.1: Hair Analysis Lab,21,N,55:09.3,Hw,NA,10,0,10,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,2-3: Discussion,22,N,33:29.3,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,Unit 2 Assessment,23,N,51:55.8,Qz,NA,26,0,28,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,3-1.1: BrainPop Periodic Table of the Elements,24,N,26:42.0,NA,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,3-1.2: Periodic Table of the Elements Lab,25,N,11:25.4,Hw,NA,10,0,10,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,3-2.1: pH Analysis Lab,26,N,37:21.1,Hw,NA,10,0,10,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,3-3.1: Drug Analysis and Toxicology DB #5,27,N,48:50.9,Hw,NA,5,0,5,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,NA,NA,143,145,145,51:52:00
94419,FrScA-S216-01,M,Other,Approved/Enrolled,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,NA,NA,1,3-4.1: A Very Cold Case DB #6,29,N,03:44.0,Hw,NA,5,0,5,51:52:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,15:22.7,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,0-1.2: Intro Assignment - DB #1,11,N,45:20.3,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,0-1.3: Intro Assignment - Submitting Files,12,N,54:53.5,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,1-1.1: Lesson 1-1 Graphic Organizer,13,N,45:51.0,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,1-2.1: Explore a Career Assignment,14,N,17:22.1,Hw,NA,12,0,12,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,1-2.2: Explore a Career DB #2,15,N,28:49.6,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,NA,NA,37,37,37,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,1-2.3: Lesson 1-2 Graphic Organizer,17,N,55:44.6,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,Unit 1 Assessment,18,N,42:04.2,Qz,NA,18,0,20,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,2-1.1: Crime Scene DB #3,19,N,06:50.1,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,2-2.1: Evidence Collection DB #4,20,N,37:30.4,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,2-3.1: Hair Analysis Lab,21,N,NULL,Hw,NA,NA,0,10,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,2-3: Discussion,22,N,17:04.1,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,Unit 2 Assessment,23,N,33:39.1,Qz,NA,24,0,28,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-1.1: BrainPop Periodic Table of the Elements,24,N,38:32.1,NA,NA,3.5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-1.2: Periodic Table of the Elements Lab,25,N,48:50.3,Hw,NA,9,0,10,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-2.1: pH Analysis Lab,26,N,38:03.2,Hw,NA,1,0,10,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-3.1: Drug Analysis and Toxicology DB #5,27,N,28:40.7,Hw,NA,5,0,5,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,NA,NA,117.5,145,145,25:14:00
94586,FrScA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,NA,NA,1,3-4.1: A Very Cold Case DB #6,29,N,58:56.4,Hw,NA,5,0,5,25:14:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,27:32.4,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,0-1.2: Intro Assignment - DB #1,11,N,47:20.9,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,0-1.3: Intro Assignment - Submitting Files,12,N,55:31.1,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,1-1.1: Lesson 1-1 Graphic Organizer,13,N,04:15.7,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,1-2.1: Explore a Career Assignment,14,N,42:24.3,Hw,NA,12,0,12,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,1-2.2: Explore a Career DB #2,15,N,51:51.7,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,NA,NA,37,37,37,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,1-2.3: Lesson 1-2 Graphic Organizer,17,N,04:11.5,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,Unit 1 Assessment,18,N,12:33.0,Qz,NA,14,0,20,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,2-1.1: Crime Scene DB #3,19,N,46:23.0,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,2-2.1: Evidence Collection DB #4,20,N,19:32.6,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,2-3.1: Hair Analysis Lab,21,N,05:34.3,Hw,NA,10,0,10,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,2-3: Discussion,22,N,28:52.0,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,Unit 2 Assessment,23,N,28:23.4,Qz,NA,20,0,28,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,3-1.1: BrainPop Periodic Table of the Elements,24,N,09:37.8,NA,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,3-1.2: Periodic Table of the Elements Lab,25,N,15:25.4,Hw,NA,8,0,10,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,3-2.1: pH Analysis Lab,26,N,53:27.8,Hw,NA,10,0,10,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,3-3.1: Drug Analysis and Toxicology DB #5,27,N,08:32.0,Hw,NA,5,0,5,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,NA,NA,129,145,145,49:32:00
94661,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,NA,NA,1,3-4.1: A Very Cold Case DB #6,29,N,NULL,Hw,NA,NA,0,5,49:32:00
94756,FrScA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,FrScA,S216,01,4.2,3,3,3.5714285714285716,NA,NA,0,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,04:47.5,Hw,NA,5,0,5,13:47:00
