ITEST_id,SY ASSISTments Usage,AveKnow,AveCarelessness,AveCorrect.x,NumActions,AveResBored,AveResEngcon,AveResConf,AveResFrust,AveResOfftask,AveResGaming,timeTaken,correct,original,hint,hintCount,hintTotal,scaffold,bottomHint,attemptCount,problemType,frIsHelpRequest,frPast5HelpRequest,frPast8HelpRequest,stlHintUsed,past8BottomOut,totalFrPercentPastWrong,totalFrPastWrongCount,frPast5WrongCount,frPast8WrongCount,totalFrTimeOnSkill,timeSinceSkill,frWorkingInSchool,totalFrAttempted,totalFrSkillOpportunities,responseIsFillIn,responseIsChosen,endsWithScaffolding,endsWithAutoScaffolding,frTimeTakenOnScaffolding,frTotalSkillOpportunitiesScaffolding,totalFrSkillOpportunitiesByScaffolding,frIsHelpRequestScaffolding,timeGreater5Secprev2wrong,sumRight,helpAccessUnder2Sec,timeGreater10SecAndNextActionRight,consecutiveErrorsInRow,sumTime3SDWhen3RowRight,sumTimePerSkill,totalTimeByPercentCorrectForskill,timeOver80,manywrong,confidence(BORED),confidence(CONCENTRATING),confidence(CONFUSED),confidence(FRUSTRATED),confidence(OFF TASK),confidence(GAMING),RES_BORED,RES_CONCENTRATING,RES_CONFUSED,RES_FRUSTRATED,RES_OFFTASK,RES_GAMING,Ln-1,Ln,SchoolId,MCAS,isSTEM
7294,2004-2005,0.120654686,0.082825002,0.309076682,1278,0.207239403,0.676004682,0.065413457,0.140940192,0.121905629,0.272884276,5,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.273,0.088811105,2,8,0
7369,2004-2005,0.126478972,0.069985115,0.268475751,1732,0.203921035,0.661692554,0.065564483,0.141510668,0.111085859,0.308199072,63.00000024,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.00000024,63.00000024,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.5664406,0,0.009561398,0.778438321,0.005796569,0.181,0.420497363,4,14,0
7457,2004-2005,0.196130929,0.083055529,0.399621212,528,0.23713873,0.651837275,0.086667697,0.093511442,0.177109456,0.196010573,289.0000002,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.88921916,0.000264198,0.234,0.11937599,2,38,0
7511,2004-2005,0.138623648,0.08409997,0.326510721,1026,0.238457883,0.664025223,0.098429714,0.141222447,0.15487603,0.162748428,38,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.271,0.077899242,4,11,0
7629,2004-2005,0.183386931,0.104221601,0.294871795,78,0.300398905,0.585993427,0.134399271,0.04682799,0.54178579,0.07602044,64,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.13,0.061190409,4,-999,0
7676,2004-2005,0.122347331,0.079494924,0.301386377,1659,0.199761953,0.691108251,0.085903049,0.137881224,0.11427482,0.291900134,41.00000024,0,1,1,1,1,0,0,1,interfacetextfieldquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,2,20,0
7680,2004-2005,0.251262624,0.140632893,0.490291262,412,0.267071199,0.631232562,0.112447961,0.163793697,0.217042813,0.050906766,53.00000048,0,1,1,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.00000048,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.315,0.100975737,2,35,0
7717,2004-2005,0.163470915,0.083003064,0.340143003,979,0.236468436,0.672950241,0.067171179,0.118884121,0.152109876,0.19529759,229.9999998,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.9999998,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.88921916,0.005796569,0.234,0.11937599,2,15,0
7782,2004-2005,0.153208033,0.092728418,0.320481928,415,0.251550537,0.622515749,0.124930635,0.151162196,0.186435113,0.139833619,22,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.031,0.022011226,4,11,0
661,2005-2006,0.225238621,0.117772784,0.4453125,128,0.245594315,0.647212728,0.06585814,0.203955421,0.317585298,0.137454909,137.9999995,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.9999995,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.234,0.11937599,4,-999,0
688,2005-2006,0.280231656,0.134251564,0.520547945,365,0.244105515,0.672236845,0.103235973,0.123893517,0.194811711,0.024722151,69.00000048,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.00000048,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.529,0.106456358,2,43,0
738,2005-2006,0.082388408,0.062899727,0.274193548,248,0.29149543,0.634847415,0.132455707,0.129184366,0.271942785,0.014242148,392.0000005,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.0000005,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.123,0.05422669,3,-999,0
739,2005-2006,0.542650865,0.228932175,0.713903743,374,0.211531634,0.699602186,0.104957197,0.03259985,0.164740123,0.005154222,97.00000024,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97.00000024,97.00000024,1,0,0.355694228,0.260488133,0,0.091463415,0,0.186970488,0.156026644,0.356129567,0,0.009561398,0,0.005796569,0.419,0.737608549,2,49,0
747,2005-2006,0.423764793,0.195322182,0.546468401,269,0.268179061,0.653501371,0.118439849,0.102134195,0.230022523,0.009369188,253.9999995,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,253.9999995,253.9999995,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.121,0.30003204,2,47,0
756,2005-2006,0.181528584,0.082514928,0.463126844,339,0.260784063,0.677686253,0.093996896,0.111687328,0.213553418,0.016264415,216.0000002,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,216.0000002,216.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.241,0.494312943,2,41,0
1301,2005-2006,0.093135465,0.050421731,0.337719298,228,0.30919543,0.607985798,0.144488285,0.155310746,0.26154884,0.006596091,264.9999998,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.9999998,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.13,0.061190409,3,-999,0
1309,2005-2006,0.072397361,0.034056365,0.40397351,151,0.295260259,0.671316638,0.15240784,0.049811533,0.355351441,0.12996123,74.00000048,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.00000048,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.105,0.052851355,1,17,1
1350,2005-2006,0.351890523,0.194481593,0.48,475,0.223165627,0.681338148,0.068751551,0.204163168,0.157480942,0.102700882,111.9999998,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.9999998,0,1,0,0.680981595,0.192131294,0,0,0.578947368,0.008521819,0.505312886,0.262674671,0,0,0.440265231,0.000264198,0.241,0.05385627,4,39,0
1371,2005-2006,0.194967087,0.101380012,0.376447876,518,0.289304836,0.633917755,0.147455091,0.150581878,0.20167907,0.02060522,90.00000024,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.00000024,90.00000024,1,0,0.355694228,0.260488133,0,0.091463415,0.833333333,0.186970488,0.156026644,0.356129567,0,0.009561398,0.77843832,0.005796569,0.497,0.759192485,1,31,0
1456,2005-2006,0.054041066,0.035060949,0.33557047,149,0.253316093,0.636189894,0.18410301,0.242579102,0.261414698,0.064885477,38,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.241,0.05385627,3,-999,0
1460,2005-2006,0.130434594,0.0929716,0.379928315,279,0.235425181,0.634663728,0.071105191,0.189346798,0.142050297,0.10028957,33,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,33,0,0,0.355694228,0.414318461,0,0.091463415,0.166666667,0.186970488,0.156026644,0.566440599,0,0.009561398,0.088540721,0.005796569,0.241,0.494312943,4,15,0
1469,2005-2006,0.092472125,0.0415128,0.267857143,672,0.210599165,0.657957754,0.057769112,0.124928899,0.160974957,0.490474823,175.0000002,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.241,0.05385627,2,14,0
1470,2005-2006,0.279470578,0.087386046,0.545454545,110,0.28297038,0.638406994,0.113244938,0.0389409,0.276586714,0.005595103,83,0,1,1,1,1,0,0,1,algebrafieldquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,1,0,0.597864769,0.192131294,0,0,0.838709677,0.008521819,0.376427461,0.262674671,0,0,0.785585471,0.000264198,0.253,0.088060356,1,-999,0
1538,2005-2006,0.377385159,0.198540118,0.544622426,437,0.269168578,0.643911026,0.123420147,0.079038731,0.241415706,0.013922199,55.00000024,1,1,0,0,0,0,0,1,popupmenuquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55.00000024,55.00000024,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.461,0.734783941,2,41,0
1551,2005-2006,0.404826275,0.226293889,0.558676028,997,0.245130763,0.642060168,0.081852068,0.208113834,0.168404104,0.014944925,245,0,1,0,0,0,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,1,0,0.680981595,0.283291827,0.378151261,0,0.916666667,0.186970488,0.505312886,0.387305919,0.060808049,0,0.889219161,0.005796569,0.141,0.050993802,3,-999,0
1598,2005-2006,0.631904121,0.336136662,0.7675,400,0.229348109,0.670075197,0.063132842,0.043195032,0.204148169,0.016688791,29.00000048,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.00000048,29.00000048,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.566440599,0,0.009561398,0.46825197,0.005796569,0.123,0.378231395,2,49,0
1621,2005-2006,0.46243434,0.201503389,0.664335664,286,0.244676059,0.683811191,0.07918949,0.043999152,0.209935786,0.003949172,41.99999976,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41.99999976,41.99999976,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.271,0.54175551,3,49,1
1621,2005-2006,0.46243434,0.201503389,0.664335664,286,0.244676059,0.683811191,0.07918949,0.043999152,0.209935786,0.003949172,41.99999976,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41.99999976,41.99999976,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.271,0.54175551,3,49,1
1658,2005-2006,0.139753373,0.094951948,0.371607516,479,0.294451691,0.640796501,0.135188687,0.091842742,0.263450417,0.024121657,102,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,1,0,0.597864769,0.192131294,0,0,0.578947368,0.008521819,0.376427461,0.262674671,0,0,0.440265231,0.000264198,0.135,0.052063874,1,21,0
1670,2005-2006,0.098335998,0.080489947,0.301369863,438,0.242679496,0.629747262,0.158745104,0.128054255,0.219041646,0.133610184,30.99999952,0,1,0,0,0,0,0,1,interfaceradioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.99999952,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.141,0.050993802,1,25,0
1684,2005-2006,0.1858978,0.105386875,0.458333333,144,0.294984753,0.584200511,0.139023221,0.188244477,0.32316656,0.008591224,186.0000002,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,186.0000002,186.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.271,0.54175551,2,41,0
1707,2005-2006,0.120097305,0.079643389,0.356521739,230,0.273601423,0.659906999,0.064714342,0.183939936,0.255613533,0.051799226,176.0000002,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.241,0.05385627,1,11,0
1723,2005-2006,0.213649018,0.09630033,0.417989418,189,0.303880597,0.66075811,0.122418755,0.096325805,0.305603034,0.020371879,40.99999952,0,1,1,1,1,0,0,1,algebrafieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.99999952,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.13,0.043682914,3,31,0
1765,2005-2006,0.381937864,0.160325059,0.62,200,0.278406388,0.674504762,0.073538239,0.05533721,0.267872119,0.006866234,97.99999952,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.99999952,0,1,0,0.597864769,0.192131294,0,0,0.578947368,0.008521819,0.376427461,0.262674671,0,0,0.440265231,0.000264198,0.241,0.05385627,3,53,0
1788,2005-2006,0.120136294,0.06489787,0.360824742,388,0.284111636,0.62701609,0.089738586,0.188969519,0.251050998,0.050319278,41.99999976,0,1,1,1,1,0,0,1,interfacetextfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.121,0.02906637,1,33,1
1824,2005-2006,0.426443917,0.222619165,0.608597285,442,0.229175555,0.679973483,0.094509357,0.118059558,0.163815967,0.012870778,213,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.095,0.040370132,2,45,0
1851,2005-2006,0.125945126,0.093979932,0.388888889,126,0.302264522,0.633699743,0.157334071,0.081577686,0.319228693,0.00503135,436.9999998,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.9999998,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.237,0.089351223,3,-999,1
1851,2005-2006,0.125945126,0.093979932,0.388888889,126,0.302264522,0.633699743,0.157334071,0.081577686,0.319228693,0.00503135,436.9999998,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.9999998,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.237,0.089351223,3,-999,1
1867,2005-2006,0.128887268,0.092305907,0.348039216,204,0.28281809,0.626409341,0.178189898,0.118889891,0.2514075,0.032659369,151,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,151,151,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.13,0.345323654,3,-999,1
1867,2005-2006,0.128887268,0.092305907,0.348039216,204,0.28281809,0.626409341,0.178189898,0.118889891,0.2514075,0.032659369,151,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,151,151,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.13,0.345323654,3,-999,1
1877,2005-2006,0.213020847,0.104323868,0.450892857,448,0.235120853,0.659911087,0.094633199,0.156800757,0.172085376,0.033219883,86,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1,0,0.597864769,0.192131294,0,0,0.838709677,0.008521819,0.376427461,0.262674671,0,0,0.785585471,0.000264198,0.358,0.152423154,4,31,0
1881,2005-2006,0.276046267,0.138642936,0.540041068,487,0.245931212,0.676310811,0.145107391,0.087948924,0.208766871,0.02155812,129.9999995,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,129.9999995,129.9999995,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.414,0.73804929,1,43,0
1884,2005-2006,0.074758494,0.065922141,0.278538813,219,0.300129412,0.641126715,0.221975045,0.10694678,0.295399912,0.002983975,315.9999998,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.9999998,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.031,0.022011226,3,-999,0
1892,2005-2006,0.044351498,0.017348084,0.226941748,824,0.190449707,0.687219459,0.079189232,0.133000989,0.130239222,0.601588252,75,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,75,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.507,0.8319962,1,-999,0
1896,2005-2006,0.056188355,0.041158491,0.283687943,141,0.328554791,0.614031175,0.229096313,0.163253293,0.360419645,0.019184024,154.9999998,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,154.9999998,154.9999998,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.241,0.494312943,2,-999,0
1915,2005-2006,0.117114574,0.075775817,0.304,250,0.279332176,0.617727416,0.120633048,0.127726758,0.270717098,0.044903821,78,0,1,1,1,1,0,0,1,algebrafieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.081,0.057396488,4,14,0
1951,2005-2006,0.116263009,0.080746479,0.35443038,316,0.280330991,0.59764979,0.116636036,0.213517579,0.247450571,0.103720624,165.0000002,0,1,1,1,1,0,0,1,interfacetextfieldquestion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.081,0.057396488,4,15,1
1962,2005-2006,0.078767709,0.074842762,0.347480106,377,0.296409746,0.61229242,0.149377286,0.158170924,0.242232008,0.016181262,62,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.371,0.215046411,2,7,0
2042,2005-2006,0.267266446,0.122568757,0.527511962,836,0.248874466,0.624796764,0.089957968,0.169431137,0.185568189,0.035744114,56,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0.597864769,0.265971762,0,0,0.838709677,0.008521819,0.376427461,0.363626578,0,0,0.785585471,0.000264198,0.271,0.077899242,3,-999,0
2115,2005-2006,0.080526226,0.057467789,0.295138889,288,0.286683162,0.623384992,0.111433673,0.076385923,0.278819752,0.0902586,428.0000002,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.234,0.11937599,2,39,1
2115,2005-2006,0.080526226,0.057467789,0.295138889,288,0.286683162,0.623384992,0.111433673,0.076385923,0.278819752,0.0902586,428.0000002,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.234,0.11937599,2,39,1
2156,2005-2006,0.214955651,0.11136416,0.460076046,263,0.268983312,0.631585759,0.101974138,0.195946517,0.231618889,0.044771431,103.0000002,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0000002,0,1,0,0.597864769,0.192131294,0,0,0.578947368,0.008521819,0.376427461,0.262674671,0,0,0.440265231,0.000264198,0.175,0.061371267,4,27,0
2222,2005-2006,0.105145259,0.072149167,0.323751891,661,0.254684329,0.656019884,0.143297185,0.100751745,0.171004981,0.100635804,51.99999952,0,1,1,1,2,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.99999952,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.168,0.097910759,1,21,0
2233,2005-2006,0.273098382,0.114628801,0.607734807,181,0.264969441,0.641465979,0.078912966,0.203965316,0.301502594,0.010346656,41,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.214,0.089631106,2,38,0
2343,2005-2006,0.028056825,0.041544888,0.151785714,112,0.337437935,0.629977782,0.402482899,0.096688144,0.659618208,0.006681611,170.0000002,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0000002,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.241,0.05385627,3,-999,0
2370,2005-2006,0.236482326,0.083461881,0.520833333,96,0.311834189,0.66401967,0.129821674,0.052921057,0.357423278,0.003155089,204.0000005,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,204.0000005,204.0000005,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.271,0.54175551,1,-999,0
