course_ID,student_ID,Gradebook_Item,Item_Position,Gradebook_Type,Gradebook_Date,Grade_Category,Status,Points_Earned,Points_Attempted,Points_Possible,last_access_date
FrScA-S116-03,88836,Unit 4 Assessment,33,N,12:47.2,Qz,NA,8,0,24,22:19:00
FrScA-S116-03,88836,5-1.1: BrainPop Video on DNA,34,N,32:25.9,NA,NA,5,0,5,22:19:00
FrScA-S116-03,88836,5-1.2: DNA DB #7,35,N,37:03.6,Hw,NA,2.25,0,5,22:19:00
FrScA-S116-03,88836,PROGRESS CHECK 3 @ 11-20-15,36,P,NULL,NA,NA,164.43,244,244,22:19:00
FrScA-S116-03,88836,5-2.1: DNA Lab,37,N,43:47.1,Hw,NA,5,0,10,22:19:00
FrScA-S116-03,88836,Unit 5 Assessment,38,N,03:04.5,Qz,NA,14,0,24,22:19:00
FrScA-S116-03,88836,6-1.1: History of Fingerprinting and the Application to Solving Crimes,39,N,41:19.5,Hw,NA,8,0,10,22:19:00
FrScA-S116-03,88836,6-2.1: Fingerprint Analysis Assignment,40,N,39:05.1,Hw,NA,4,0,10,22:19:00
FrScA-S116-03,88836,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,41,N,54:26.3,Hw,NA,3,0,5,22:19:00
FrScA-S116-03,88836,Unit 6 Assessment,42,N,04:46.1,Qz,NA,20,0,30,22:19:00
FrScA-S116-03,88836,7-1.1: Can You Identify a Forgery? Assignment,43,N,37:47.0,Hw,NA,5,0,10,22:19:00
FrScA-S116-03,88836,7-2.1: Questioned Documents Case Studies DB #9,44,N,54:10.4,Hw,NA,2.25,0,5,22:19:00
FrScA-S116-03,88836,7-2.2: Handwriting Analysis,45,N,03:38.8,Hw,NA,5,0,5,22:19:00
FrScA-S116-03,88836,PROGRESS CHECK 4 @ 12-18-15,46,P,NULL,NA,NA,230.68,353,353,22:19:00
FrScA-S116-03,88836,7-3.1: TWEAS Case DB #10,47,N,29:18.4,Hw,NA,1.8,0,5,22:19:00
FrScA-S116-03,88836,7-3.2: TWEAS Case Ð Solve the Crime Assignment,48,N,57:36.1,Hw,NA,8,0,10,22:19:00
FrScA-S116-03,88836,Unit 7 Assessment,49,N,10:57.4,Qz,NA,12,0,20,22:19:00
FrScA-S116-03,88836,8-1.1: The Final Case Ð Solve the Crime Assignment,50,N,19:55.9,Hw,NA,45,0,50,22:19:00
FrScA-S116-03,88836,POINTS EARNED & TOTAL COURSE POINTS,52,T,NULL,NA,NA,297.48,0,438,22:19:00
FrScA-S116-03,88868,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,NA,NA,334.23,0,438,02:10:00
FrScA-S116-03,88868,WORK ATTEMPTED,9,T,NULL,NA,NA,334.23,438,438,02:10:00
FrScA-S116-03,88868,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,10:37.4,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,0-1.2: Intro Assignment - DB #1,11,N,38:38.9,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,0-1.3: Intro Assignment - Submitting Files,12,N,07:34.2,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,1-1.1: Lesson 1-1 Graphic Organizer,13,N,43:00.7,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,1-2.1: Explore a Career Assignment,14,N,50:31.4,Hw,NA,4.8,0,12,02:10:00
FrScA-S116-03,88868,1-2.2: Explore a Career DB #2,15,N,54:12.4,Hw,NA,3.75,0,5,02:10:00
FrScA-S116-03,88868,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,28.55,37,37,02:10:00
FrScA-S116-03,88868,1-2.3: Lesson 1-2 Graphic Organizer,17,N,03:45.3,Hw,NA,3.8,0,5,02:10:00
FrScA-S116-03,88868,Unit 1 Assessment,18,N,11:22.9,Qz,NA,10,0,20,02:10:00
FrScA-S116-03,88868,2-1.1: Crime Scene DB #3,19,N,53:55.5,Hw,NA,3,0,5,02:10:00
FrScA-S116-03,88868,2-2.1: Evidence Collection DB #4,20,N,59:00.6,Hw,NA,3,0,5,02:10:00
FrScA-S116-03,88868,2-3.1: Hair Analysis Lab,21,N,24:49.6,Hw,NA,10,0,10,02:10:00
FrScA-S116-03,88868,Unit 2 Assessment,22,N,16:12.1,Qz,NA,24,0,28,02:10:00
FrScA-S116-03,88868,3-1.1: BrainPop Periodic Table of the Elements,23,N,17:01.7,NA,NA,10,0,5,02:10:00
FrScA-S116-03,88868,3-1.2: Periodic Table of the Elements Lab,24,N,25:48.8,Hw,NA,9,0,10,02:10:00
FrScA-S116-03,88868,3-2.1: pH Analysis Lab,25,N,57:59.6,Hw,NA,9,0,10,02:10:00
FrScA-S116-03,88868,3-3.1: Drug Analysis and Toxicology DB #5,26,N,42:51.6,Hw,NA,3,0,5,02:10:00
FrScA-S116-03,88868,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,113.35,140,140,02:10:00
FrScA-S116-03,88868,3-4.1: A Very Cold Case DB #6,28,N,43:35.0,Hw,NA,4.25,0,5,02:10:00
FrScA-S116-03,88868,3-4.2: Mystery Powder Lab,29,N,53:15.4,Hw,NA,8,0,10,02:10:00
FrScA-S116-03,88868,Unit 3 Assessment,30,N,03:52.2,Qz,NA,14,0,30,02:10:00
FrScA-S116-03,88868,4-1.1: Compare/Contrast Microscopes Assignment,31,N,33:48.3,Hw,NA,13.5,0,15,02:10:00
FrScA-S116-03,88868,4-2.1: Summary of the Case of Karyn Slover Assignment,32,N,23:48.4,Hw,NA,7.5,0,10,02:10:00
FrScA-S116-03,88868,Unit 4 Assessment,33,N,37:54.1,Qz,NA,14,0,24,02:10:00
FrScA-S116-03,88868,5-1.1: BrainPop Video on DNA,34,N,15:54.0,NA,NA,5,0,5,02:10:00
FrScA-S116-03,88868,5-1.2: DNA DB #7,35,N,13:22.4,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,PROGRESS CHECK 3 @ 11-20-15,36,P,NULL,NA,NA,184.6,244,244,02:10:00
FrScA-S116-03,88868,5-2.1: DNA Lab,37,N,29:55.4,Hw,NA,6,0,10,02:10:00
FrScA-S116-03,88868,Unit 5 Assessment,38,N,43:05.5,Qz,NA,14,0,24,02:10:00
FrScA-S116-03,88868,6-1.1: History of Fingerprinting and the Application to Solving Crimes,39,N,32:49.9,Hw,NA,10,0,10,02:10:00
FrScA-S116-03,88868,6-2.1: Fingerprint Analysis Assignment,40,N,13:35.3,Hw,NA,7,0,10,02:10:00
FrScA-S116-03,88868,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,41,N,15:21.7,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,Unit 6 Assessment,42,N,30:32.1,Qz,NA,20,0,30,02:10:00
FrScA-S116-03,88868,7-1.1: Can You Identify a Forgery? Assignment,43,N,36:46.7,Hw,NA,10,0,10,02:10:00
FrScA-S116-03,88868,7-2.1: Questioned Documents Case Studies DB #9,44,N,45:15.0,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,7-2.2: Handwriting Analysis,45,N,37:10.4,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,PROGRESS CHECK 4 @ 12-18-15,46,P,NULL,NA,NA,266.6,353,353,02:10:00
FrScA-S116-03,88868,7-3.1: TWEAS Case DB #10,47,N,34:19.3,Hw,NA,5,0,5,02:10:00
FrScA-S116-03,88868,7-3.2: TWEAS Case Ð Solve the Crime Assignment,48,N,31:38.8,Hw,NA,10,0,10,02:10:00
FrScA-S116-03,88868,Unit 7 Assessment,49,N,20:17.1,Qz,NA,12,0,20,02:10:00
FrScA-S116-03,88868,8-1.1: The Final Case Ð Solve the Crime Assignment,50,N,08:13.2,Hw,NA,40.63,0,50,02:10:00
FrScA-S116-03,88868,POINTS EARNED & TOTAL COURSE POINTS,52,T,NULL,NA,NA,334.23,0,438,02:10:00
FrScA-S116-03,88874,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,NA,NA,48.85,0,438,58:33:00
FrScA-S116-03,88874,WORK ATTEMPTED,9,T,NULL,NA,NA,48.85,62,62,58:33:00
FrScA-S116-03,88874,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,25:35.4,Hw,NA,5,0,5,58:33:00
FrScA-S116-03,88874,0-1.2: Intro Assignment - DB #1,11,N,32:29.4,Hw,NA,5,0,5,58:33:00
FrScA-S116-03,88874,0-1.3: Intro Assignment - Submitting Files,12,N,01:03.4,Hw,NA,5,0,5,58:33:00
FrScA-S116-03,88874,1-1.1: Lesson 1-1 Graphic Organizer,13,N,08:30.2,Hw,NA,1,0,5,58:33:00
FrScA-S116-03,88874,1-2.1: Explore a Career Assignment,14,N,01:21.3,Hw,NA,7.8,0,12,58:33:00
FrScA-S116-03,88874,1-2.2: Explore a Career DB #2,15,N,03:16.4,Hw,NA,4.05,0,5,58:33:00
FrScA-S116-03,88874,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,27.85,37,37,58:33:00
FrScA-S116-03,88874,1-2.3: Lesson 1-2 Graphic Organizer,17,N,25:08.4,Hw,NA,1,0,5,58:33:00
FrScA-S116-03,88874,Unit 1 Assessment,18,N,18:51.8,Qz,NA,20,0,20,58:33:00
FrScA-S116-03,88874,2-1.1: Crime Scene DB #3,19,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,2-2.1: Evidence Collection DB #4,20,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,2-3.1: Hair Analysis Lab,21,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,Unit 2 Assessment,22,N,NULL,Qz,NA,NULL,0,28,58:33:00
FrScA-S116-03,88874,3-1.1: BrainPop Periodic Table of the Elements,23,N,NULL,NA,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,3-1.2: Periodic Table of the Elements Lab,24,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,3-2.1: pH Analysis Lab,25,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,3-3.1: Drug Analysis and Toxicology DB #5,26,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,48.85,140,140,58:33:00
FrScA-S116-03,88874,3-4.1: A Very Cold Case DB #6,28,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,3-4.2: Mystery Powder Lab,29,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,Unit 3 Assessment,30,N,NULL,Qz,NA,NULL,0,30,58:33:00
FrScA-S116-03,88874,4-1.1: Compare/Contrast Microscopes Assignment,31,N,NULL,Hw,NA,NULL,0,15,58:33:00
FrScA-S116-03,88874,4-2.1: Summary of the Case of Karyn Slover Assignment,32,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,Unit 4 Assessment,33,N,NULL,Qz,NA,NULL,0,24,58:33:00
FrScA-S116-03,88874,5-1.1: BrainPop Video on DNA,34,N,NULL,NA,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,5-1.2: DNA DB #7,35,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,PROGRESS CHECK 3 @ 11-20-15,36,P,NULL,NA,NA,48.85,244,244,58:33:00
FrScA-S116-03,88874,5-2.1: DNA Lab,37,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,Unit 5 Assessment,38,N,NULL,Qz,NA,NULL,0,24,58:33:00
FrScA-S116-03,88874,6-1.1: History of Fingerprinting and the Application to Solving Crimes,39,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,6-2.1: Fingerprint Analysis Assignment,40,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,41,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,Unit 6 Assessment,42,N,NULL,Qz,NA,NULL,0,30,58:33:00
FrScA-S116-03,88874,7-1.1: Can You Identify a Forgery? Assignment,43,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,7-2.1: Questioned Documents Case Studies DB #9,44,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,7-2.2: Handwriting Analysis,45,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,PROGRESS CHECK 4 @ 12-18-15,46,P,NULL,NA,NA,48.85,353,353,58:33:00
FrScA-S116-03,88874,7-3.1: TWEAS Case DB #10,47,N,NULL,Hw,NA,NULL,0,5,58:33:00
FrScA-S116-03,88874,7-3.2: TWEAS Case Ð Solve the Crime Assignment,48,N,NULL,Hw,NA,NULL,0,10,58:33:00
FrScA-S116-03,88874,Unit 7 Assessment,49,N,NULL,Qz,NA,NULL,0,20,58:33:00
FrScA-S116-03,88874,8-1.1: The Final Case Ð Solve the Crime Assignment,50,N,NULL,Hw,NA,NULL,0,50,58:33:00
FrScA-S116-03,88874,POINTS EARNED & TOTAL COURSE POINTS,52,T,NULL,NA,NA,48.85,0,438,58:33:00
FrScA-S116-03,88886,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,NA,NA,329.74,0,438,55:15:00
FrScA-S116-03,88886,WORK ATTEMPTED,9,T,NULL,NA,NA,329.74,408,408,55:15:00
FrScA-S116-03,88886,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,36:53.9,Hw,NA,5,0,5,55:15:00
FrScA-S116-03,88886,0-1.2: Intro Assignment - DB #1,11,N,10:57.3,Hw,NA,4.5,0,5,55:15:00
FrScA-S116-03,88886,0-1.3: Intro Assignment - Submitting Files,12,N,04:45.4,Hw,NA,5,0,5,55:15:00
FrScA-S116-03,88886,1-1.1: Lesson 1-1 Graphic Organizer,13,N,40:24.3,Hw,NA,4.25,0,5,55:15:00
FrScA-S116-03,88886,1-2.1: Explore a Career Assignment,14,N,07:27.7,Hw,NA,10.56,0,12,55:15:00
FrScA-S116-03,88886,1-2.2: Explore a Career DB #2,15,N,13:36.3,Hw,NA,4,0,5,55:15:00
FrScA-S116-03,88886,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,33.31,37,37,55:15:00
FrScA-S116-03,88886,1-2.3: Lesson 1-2 Graphic Organizer,17,N,00:36.5,Hw,NA,5,0,5,55:15:00
FrScA-S116-03,88886,Unit 1 Assessment,18,N,09:27.6,Qz,NA,16,0,20,55:15:00
FrScA-S116-03,88886,2-1.1: Crime Scene DB #3,19,N,23:43.1,Hw,NA,4.75,0,5,55:15:00
FrScA-S116-03,88886,2-2.1: Evidence Collection DB #4,20,N,10:06.4,Hw,NA,5,0,5,55:15:00
FrScA-S116-03,88886,2-3.1: Hair Analysis Lab,21,N,23:36.2,Hw,NA,9.38,0,10,55:15:00
FrScA-S116-03,88886,Unit 2 Assessment,22,N,17:47.6,Qz,NA,20,0,28,55:15:00
FrScA-S116-03,88886,3-1.1: BrainPop Periodic Table of the Elements,23,N,14:56.3,NA,NA,8,0,5,55:15:00
FrScA-S116-03,88886,3-1.2: Periodic Table of the Elements Lab,24,N,24:36.9,Hw,NA,7.5,0,10,55:15:00
FrScA-S116-03,88886,3-2.1: pH Analysis Lab,25,N,13:42.3,Hw,NA,10,0,10,55:15:00
FrScA-S116-03,88886,3-3.1: Drug Analysis and Toxicology DB #5,26,N,10:28.9,Hw,NA,5,0,5,55:15:00
FrScA-S116-03,88886,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,123.94,140,140,55:15:00
FrScA-S116-03,88886,3-4.1: A Very Cold Case DB #6,28,N,07:48.5,Hw,NA,3.5,0,5,55:15:00
FrScA-S116-03,88886,3-4.2: Mystery Powder Lab,29,N,40:07.1,Hw,NA,9,0,10,55:15:00
FrScA-S116-03,88886,Unit 3 Assessment,30,N,22:56.8,Qz,NA,20,0,30,55:15:00
FrScA-S116-03,88886,4-1.1: Compare/Contrast Microscopes Assignment,31,N,54:34.3,Hw,NA,14,0,15,55:15:00
FrScA-S116-03,88886,4-2.1: Summary of the Case of Karyn Slover Assignment,32,N,22:49.4,Hw,NA,9.25,0,10,55:15:00
FrScA-S116-03,88886,Unit 4 Assessment,33,N,05:22.0,Qz,NA,18,0,24,55:15:00
FrScA-S116-03,88886,5-1.1: BrainPop Video on DNA,34,N,49:08.8,NA,NA,5,0,5,55:15:00
FrScA-S116-03,88886,5-1.2: DNA DB #7,35,N,29:00.5,Hw,NA,4.8,0,5,55:15:00
FrScA-S116-03,88886,PROGRESS CHECK 3 @ 11-20-15,36,P,NULL,NA,NA,207.49,244,244,55:15:00
FrScA-S116-03,88886,5-2.1: DNA Lab,37,N,24:41.0,Hw,NA,8.5,0,10,55:15:00
FrScA-S116-03,88886,Unit 5 Assessment,38,N,08:41.2,Qz,NA,16,0,24,55:15:00
FrScA-S116-03,88886,6-1.1: History of Fingerprinting and the Application to Solving Crimes,39,N,NULL,Hw,NA,NULL,0,10,55:15:00
FrScA-S116-03,88886,6-2.1: Fingerprint Analysis Assignment,40,N,NULL,Hw,NA,NULL,0,10,55:15:00
FrScA-S116-03,88886,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,41,N,09:08.2,Hw,NA,4.5,0,5,55:15:00
FrScA-S116-03,88886,Unit 6 Assessment,42,N,26:54.7,Qz,NA,24,0,30,55:15:00
FrScA-S116-03,88886,7-1.1: Can You Identify a Forgery? Assignment,43,N,NULL,Hw,NA,NULL,0,10,55:15:00
FrScA-S116-03,88886,7-2.1: Questioned Documents Case Studies DB #9,44,N,15:51.5,Hw,NA,4.75,0,5,55:15:00
FrScA-S116-03,88886,7-2.2: Handwriting Analysis,45,N,26:17.4,Hw,NA,5,0,5,55:15:00
FrScA-S116-03,88886,PROGRESS CHECK 4 @ 12-18-15,46,P,NULL,NA,NA,270.24,353,353,55:15:00
FrScA-S116-03,88886,7-3.1: TWEAS Case DB #10,47,N,28:56.2,Hw,NA,5,0,5,55:15:00
FrScA-S116-03,88886,7-3.2: TWEAS Case Ð Solve the Crime Assignment,48,N,35:52.7,Hw,NA,10,0,10,55:15:00
FrScA-S116-03,88886,Unit 7 Assessment,49,N,15:23.3,Qz,NA,12,0,20,55:15:00
FrScA-S116-03,88886,8-1.1: The Final Case Ð Solve the Crime Assignment,50,N,01:10.2,Hw,NA,32.5,0,50,55:15:00
FrScA-S116-03,88886,POINTS EARNED & TOTAL COURSE POINTS,52,T,NULL,NA,NA,329.74,0,438,55:15:00
FrScA-S116-03,89144,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,NA,NA,397.05,0,438,51:28:00
FrScA-S116-03,89144,WORK ATTEMPTED,9,T,NULL,NA,NA,397.05,418,418,51:28:00
FrScA-S116-03,89144,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,45:04.9,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,0-1.2: Intro Assignment - DB #1,11,N,33:32.2,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,0-1.3: Intro Assignment - Submitting Files,12,N,44:45.5,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,1-1.1: Lesson 1-1 Graphic Organizer,13,N,07:53.8,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,1-2.1: Explore a Career Assignment,14,N,58:20.4,Hw,NA,12,0,12,51:28:00
FrScA-S116-03,89144,1-2.2: Explore a Career DB #2,15,N,23:42.9,Hw,NA,4.75,0,5,51:28:00
FrScA-S116-03,89144,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,36.75,37,37,51:28:00
FrScA-S116-03,89144,1-2.3: Lesson 1-2 Graphic Organizer,17,N,46:39.9,Hw,NA,3.8,0,5,51:28:00
FrScA-S116-03,89144,Unit 1 Assessment,18,N,03:50.0,Qz,NA,18,0,20,51:28:00
FrScA-S116-03,89144,2-1.1: Crime Scene DB #3,19,N,26:48.9,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,2-2.1: Evidence Collection DB #4,20,N,32:23.7,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,2-3.1: Hair Analysis Lab,21,N,50:18.3,Hw,NA,10,0,10,51:28:00
FrScA-S116-03,89144,Unit 2 Assessment,22,N,05:14.7,Qz,NA,26,0,28,51:28:00
FrScA-S116-03,89144,3-1.1: BrainPop Periodic Table of the Elements,23,N,03:27.4,NA,NA,10,0,5,51:28:00
FrScA-S116-03,89144,3-1.2: Periodic Table of the Elements Lab,24,N,32:07.9,Hw,NA,10,0,10,51:28:00
FrScA-S116-03,89144,3-2.1: pH Analysis Lab,25,N,07:44.2,Hw,NA,9,0,10,51:28:00
FrScA-S116-03,89144,3-3.1: Drug Analysis and Toxicology DB #5,26,N,44:06.8,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,138.55,140,140,51:28:00
FrScA-S116-03,89144,3-4.1: A Very Cold Case DB #6,28,N,24:33.2,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,3-4.2: Mystery Powder Lab,29,N,16:26.0,Hw,NA,10,0,10,51:28:00
FrScA-S116-03,89144,Unit 3 Assessment,30,N,29:36.4,Qz,NA,24,0,30,51:28:00
FrScA-S116-03,89144,4-1.1: Compare/Contrast Microscopes Assignment,31,N,24:35.3,Hw,NA,15,0,15,51:28:00
FrScA-S116-03,89144,4-2.1: Summary of the Case of Karyn Slover Assignment,32,N,18:34.4,Hw,NA,8.5,0,10,51:28:00
FrScA-S116-03,89144,Unit 4 Assessment,33,N,42:46.3,Qz,NA,18,0,24,51:28:00
FrScA-S116-03,89144,5-1.1: BrainPop Video on DNA,34,N,14:04.0,NA,NA,5,0,5,51:28:00
FrScA-S116-03,89144,5-1.2: DNA DB #7,35,N,16:12.1,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,PROGRESS CHECK 3 @ 11-20-15,36,P,NULL,NA,NA,229.05,244,244,51:28:00
FrScA-S116-03,89144,5-2.1: DNA Lab,37,N,01:39.6,Hw,NA,10,0,10,51:28:00
FrScA-S116-03,89144,Unit 5 Assessment,38,N,13:14.9,Qz,NA,20,0,24,51:28:00
FrScA-S116-03,89144,6-1.1: History of Fingerprinting and the Application to Solving Crimes,39,N,16:44.4,Hw,NA,10,0,10,51:28:00
FrScA-S116-03,89144,6-2.1: Fingerprint Analysis Assignment,40,N,NULL,Hw,NA,NULL,0,10,51:28:00
FrScA-S116-03,89144,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,41,N,36:02.0,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,Unit 6 Assessment,42,N,04:20.4,Qz,NA,30,0,30,51:28:00
FrScA-S116-03,89144,7-1.1: Can You Identify a Forgery? Assignment,43,N,NULL,Hw,NA,NULL,0,10,51:28:00
FrScA-S116-03,89144,7-2.1: Questioned Documents Case Studies DB #9,44,N,48:43.3,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,7-2.2: Handwriting Analysis,45,N,11:24.2,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,PROGRESS CHECK 4 @ 12-18-15,46,P,NULL,NA,NA,314.05,353,353,51:28:00
FrScA-S116-03,89144,7-3.1: TWEAS Case DB #10,47,N,10:54.7,Hw,NA,5,0,5,51:28:00
FrScA-S116-03,89144,7-3.2: TWEAS Case Ð Solve the Crime Assignment,48,N,10:00.4,Hw,NA,10,0,10,51:28:00
FrScA-S116-03,89144,Unit 7 Assessment,49,N,42:27.4,Qz,NA,18,0,20,51:28:00
FrScA-S116-03,89144,8-1.1: The Final Case Ð Solve the Crime Assignment,50,N,20:41.4,Hw,NA,50,0,50,51:28:00
FrScA-S116-03,89144,POINTS EARNED & TOTAL COURSE POINTS,52,T,NULL,NA,NA,397.05,0,438,51:28:00
FrScA-S116-03,89165,POINTS EARNED & TOTAL COURSE POINTS,8,T,NULL,NA,NA,405,0,438,11:31:00
FrScA-S116-03,89165,WORK ATTEMPTED,9,T,NULL,NA,NA,405,423,423,11:31:00
FrScA-S116-03,89165,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,27:11.1,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,0-1.2: Intro Assignment - DB #1,11,N,19:32.6,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,0-1.3: Intro Assignment - Submitting Files,12,N,44:00.8,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,1-1.1: Lesson 1-1 Graphic Organizer,13,N,15:44.4,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,1-2.1: Explore a Career Assignment,14,N,19:19.0,Hw,NA,12,0,12,11:31:00
FrScA-S116-03,89165,1-2.2: Explore a Career DB #2,15,N,23:20.1,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,37,37,37,11:31:00
FrScA-S116-03,89165,1-2.3: Lesson 1-2 Graphic Organizer,17,N,28:32.3,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,Unit 1 Assessment,18,N,33:10.2,Qz,NA,16,0,20,11:31:00
FrScA-S116-03,89165,2-1.1: Crime Scene DB #3,19,N,16:30.0,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,2-2.1: Evidence Collection DB #4,20,N,42:56.2,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,2-3.1: Hair Analysis Lab,21,N,46:15.7,Hw,NA,8.5,0,10,11:31:00
FrScA-S116-03,89165,Unit 2 Assessment,22,N,00:36.2,Qz,NA,26,0,28,11:31:00
FrScA-S116-03,89165,3-1.1: BrainPop Periodic Table of the Elements,23,N,03:53.5,NA,NA,10,0,5,11:31:00
FrScA-S116-03,89165,3-1.2: Periodic Table of the Elements Lab,24,N,56:09.1,Hw,NA,10,0,10,11:31:00
FrScA-S116-03,89165,3-2.1: pH Analysis Lab,25,N,00:08.2,Hw,NA,10,0,10,11:31:00
FrScA-S116-03,89165,3-3.1: Drug Analysis and Toxicology DB #5,26,N,42:12.0,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,137.5,140,140,11:31:00
FrScA-S116-03,89165,3-4.1: A Very Cold Case DB #6,28,N,33:09.8,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,3-4.2: Mystery Powder Lab,29,N,11:20.4,Hw,NA,10,0,10,11:31:00
FrScA-S116-03,89165,Unit 3 Assessment,30,N,06:24.0,Qz,NA,26,0,30,11:31:00
FrScA-S116-03,89165,4-1.1: Compare/Contrast Microscopes Assignment,31,N,NULL,Hw,NA,NULL,0,15,11:31:00
FrScA-S116-03,89165,4-2.1: Summary of the Case of Karyn Slover Assignment,32,N,27:07.5,Hw,NA,10,0,10,11:31:00
FrScA-S116-03,89165,Unit 4 Assessment,33,N,27:26.0,Qz,NA,20,0,24,11:31:00
FrScA-S116-03,89165,5-1.1: BrainPop Video on DNA,34,N,02:05.2,NA,NA,4.5,0,5,11:31:00
FrScA-S116-03,89165,5-1.2: DNA DB #7,35,N,54:35.0,Hw,NA,5,0,5,11:31:00
FrScA-S116-03,89165,PROGRESS CHECK 3 @ 11-20-15,36,P,NULL,NA,NA,218,244,244,11:31:00
FrScA-S116-03,89165,5-2.1: DNA Lab,37,N,17:19.9,Hw,NA,10,0,10,11:31:00
FrScA-S116-03,89165,Unit 5 Assessment,38,N,09:41.2,Qz,NA,22,0,24,11:31:00
